latitude,longitude,name,category
24.7059579,46.6770363,Bar.B.Q Tonight - Riyadh,restaurants
24.7466825,46.7242605,moon shell,restaurants
24.8129216,46.6472709,Najd Village,restaurants
24.7640407,46.6401556,Benoit,restaurants
24.6748244,46.6959834,Chola Restaurant,restaurants
24.703427,46.701481,Chili%27s,restaurants
24.6669554,46.6963365,Anardana,restaurants
24.7109496,46.6743529,Kabba,restaurants
24.7626858,46.6385511,Il Baretto,restaurants
24.8407079,46.7335112,Steak House,restaurants
24.7014014,46.6943267,Gandofly Seafood Restaurant Sa - %D8%AC%D9%86%D8%A,restaurants
24.7517899,46.6237593,Robata Riyadh,restaurants
24.8466487,46.7337531,SASCO,gas stations
24.6968023,46.7348642,Aldrees,gas stations
24.6797872,46.8325067,Aldrees,gas stations
24.8352254,46.6103876,Petroly Station,gas stations
24.6882888,46.6875219,SASCO,gas stations
24.7438125,46.6554375,Aramco Station,gas stations
24.8043815,46.7065906,Aldrees,gas stations
24.669543,46.7064243,Aldrees,gas stations
24.8346726,46.7356177,SASCO,gas stations
24.8815409,46.5873528,Well Gas station,gas stations
24.7661818,46.6926262,SASCO,gas stations
24.6263179,46.7805591,Aldrees,gas stations
24.788247,46.6341301,Aldrees,gas stations
24.6622442,46.7085575,SASCO,gas stations
24.7817729,46.7428759,Sahel,gas stations
24.7488259,46.6785351,JAWHAR Petrol Station,gas stations
24.6271411,46.7398994,Aldrees,gas stations
24.6719785,46.7213076,SASCO Xpress,gas stations
24.6671073,46.7010741,Aldrees,gas stations
24.7316833,46.6882568,SASCO Xpress,gas stations
25.5266888,45.9468037,Well Gas Stations Al Atsh,gas stations
24.7375167,46.6884106,Aldrees,gas stations
24.8756538,46.5899273,well petrol station,gas stations
24.6903895,46.6883753,SASCO Xpress,gas stations
24.7280454,46.7685171,TotalEnergies,gas stations
24.6817323,46.8163365,Diesel Fuel Station,gas stations
24.9189443,46.9403338,PETROLY GAS STATION,gas stations
24.7563248,46.7181859,Sahel,gas stations
24.5630949,46.8958497,ENOC Station,gas stations
24.6960688,46.6944698,SASCO - %D8%B3%D8%A7%D8%B3%D9%83%D9%88%E2%80%AD,gas stations
24.7598189,46.6730229,Aldrees,gas stations
24.8054055,46.6096825,GO station,gas stations
24.69102,46.76114,SASCO Xpress,gas stations
24.7745913,46.6667441,Aldrees,gas stations
24.80355,46.76862,SASCO Xpress,gas stations
24.7994293,46.7595123,Aldrees,gas stations
24.7341771,46.7702378,ADNOC Service Station %7C Rawdhat Al Riyadh %28204,gas stations
24.687781,46.640012,Aldrees,gas stations
24.6999537,46.6518989,Aldrees,gas stations
24.6899262,46.5941451,R028-Liter Gas Station %7C %D9%85%D8%AD%D8%B7%D8%A,gas stations
24.6915666,46.7184045,ADNOC Service Station %7C King Abdul Aziz Road %28,gas stations
24.7567404,46.67456,R008-Liter Gas Station%7C%D9%85%D8%AD%D8%B7%D8%A9 ,gas stations
24.662037,46.7000042,Aramco Station,gas stations
24.7718049,46.6523591,%D9%85%D8%AD%D8%B7%D8%A9 %D9%88%D9%82%D9%88%D8%AF%,gas stations
24.6729134,46.7084927,%D8%A8%D8%AA%D8%B1%D9%88%D9%84 %D8%AC%D8%A7%D9%87%,gas stations
24.8451877,46.6038269,Orange Gas Station Mansourah %7C %D9%85%D8%AD%D8%B,gas stations
24.7143259,46.6779913,Asia,gas stations
24.6884898,46.6658057,Aldrees,gas stations
24.7305491,46.7885263,NAFT,gas stations
24.6939282,46.7700637,Petrol station,gas stations
24.7856159,46.6355111,Asia petrol station,gas stations
24.5860382,46.7860384,Gas Station,gas stations
24.5690958,46.616626,Gas station,gas stations
24.7635344,46.6827702,Petrol Station,gas stations
24.6991289,46.6426978,Oruba fuel station,gas stations
24.7388531,46.6844882,Aljamaan station,gas stations
24.6730608,46.669293,West compound,compounds
24.6421943,46.6716633,Al Fakhiriya Compound,compounds
24.8743456,46.5998113,Azure La Palma Compound,compounds
24.695545,46.7087249,The calm oasis compound riyadh,compounds
24.8403806,46.7668036,Munsiyah compound %D8%A7%D9%84%D9%85%D9%88%D9%86%D,compounds
24.775732,46.8023643,Seder Village Compound,compounds
24.7058064,46.6147598,Palms Estate Compound,compounds
24.9414376,46.7999475,Andorra Village,compounds
24.719345,46.7644138,Rotunda Compound,compounds
24.7638255,46.7118793,Hammad compound,compounds
24.7073529,46.6973437,Sulimaniyah Compound 2,compounds
24.9902405,46.5208383,SBAHC Compound,compounds
24.8106435,46.7633345,Tolima Compound %7C %D8%AA%D9%88%D9%84%D9%8A%D9%85,compounds
24.6847936,46.7511945,The Nest Compound,compounds
24.7827339,46.6669317,Nafal Village Compound,compounds
24.7211628,46.7856885,Riyan Compound,compounds
24.6868702,46.7459671,Azure Rabwah,compounds
24.8309754,46.6281893,riyadh homes BY RAFA,compounds
24.6806299,46.6444469,Dur Alhada Compound %E2%80%93 %D9%85%D8%AC%D9%85%D,compounds
24.8103911,46.7202397,California Resort Riyadh,compounds
24.6936833,46.7922288,Compound 23,compounds
24.7476908,46.8443014,Cecil Compound,compounds
24.7873497,46.7546334,Granada Village Compound,compounds
24.7915822,46.6152396,Florentina Compound,compounds
24.666032,46.66715,%D9%83%D8%A7%D8%B1%D9%88%D9%84%D9%8A%D9%86%D8%A7 %,compounds
24.697163,46.7112822,Sulaimaniyah Compound,compounds
24.7552158,46.5264573,"DHC, Diriyah Hills Compound",compounds
24.7169963,46.6942814,Euro1Residence,compounds
24.6736035,46.6711002,West Compound Community Hall,compounds
24.7550875,46.7676954,Adam%27s Compound,compounds
24.7626652,46.7120849,Hammad compound,compounds
24.838789,46.646279,Al Yasmine compound,compounds
24.6349176,46.6866283,Mamo Compound,compounds
24.7831377,46.6332347,Ramzi Al Aqiq Residential Compound,compounds
24.765317,46.6873624,"Summerland Compound, Al Masif",compounds
24.7971828,46.8117972,Eastern Village Compound,compounds
24.7304004,46.6957572,Desert Rose Compound,compounds
24.7351168,46.598377,Al Nakheel Housing,compounds
24.6992247,46.6838481,%D8%A7%D9%84%D8%B1%D8%A7%D8%A6%D8%AF %D9%83%D9%88%,compounds
24.751494,46.669924,Al Muruj Hotel Apartments,hotels
24.7901357,46.7646396,Lavera inn hotel,hotels
24.6983583,46.6823957,Hyatt Regency Riyadh Olaya,hotels
24.6903668,46.6841129,"Mandarin Oriental Al Faisaliah, Riyadh %D9%85%D8%A",hotels
24.7833831,46.6353892,Grand Plaza Hotel - KAFD Riyadh,hotels
24.6993846,46.6827534,JOUDYAN Olaya Riyadh By ELAF,hotels
24.7917212,46.740875,Melissa Hotel Riyadh,hotels
24.7199749,46.6722131,"Nova M Hotel Riyadh, Edge by Rotana",hotels
24.6875291,46.685665,Tura Hotel Olaya,hotels
24.6795558,46.7019789,Warwick Riyadh Al Dabab,hotels
24.7068776,46.6755136,Novotel Riyadh Al Anoud,hotels
24.6662634,46.6234218,Courtyard by Marriott Riyadh Diplomatic Quarter,hotels
24.6739384,46.6938199,Blue Rose Garden Hotel Olaya,hotels
24.7836736,46.6528016,"Mansard Riyadh, A Radisson Collection Hotel",hotels
24.6381134,46.7123856,Four Points by Sheraton Riyadh Khaldia,hotels
24.6794556,46.692658,Aloft Riyadh,hotels
24.6853025,46.6887939,Braira Al Olaya Hotel,hotels
24.6666516,46.696747,voco Riyadh by IHG,hotels
24.683901,46.688032,Holiday Inn Riyadh - al Qasr by IHG,hotels
24.7022029,46.6786451,Courtyard by Marriott Riyadh Olaya,hotels
24.6644886,46.7111665,Crowne Plaza Riyadh Palace,hotels
24.674416,46.6236546,Marriott Riyadh Diplomatic Quarter,hotels
24.7066717,46.6772292,%D9%81%D9%86%D8%AF%D9%82 %D9%83%D8%A7%D9%86%D8%AA%,hotels
24.6602536,46.7003703,Ramada by Wyndham Riyadh King Fahd Road,hotels
24.7072896,46.7084972,Hyatt Place Riyadh Al Sulaimania,hotels
24.6643512,46.7013583,Mercure Riyadh Al Anoud,hotels
24.6458784,46.7163303,Al Hamra Palace Al Aswaq,hotels
24.8554831,46.728632,Grand Mosque,mosques
24.6456385,46.7090991,King Abdulaziz Grand Mosque,mosques
24.6676445,46.7428163,King Abdullah Grand Masjid,mosques
24.8283222,46.7305111,Sulaiman Al Bassam Mosque,mosques
24.7759383,46.6935843,Princess Modhi Al Angari Grand Masjid,mosques
24.6834089,46.7128657,Prince Sultan Bin Abdul Aziz Mosque,mosques
24.6461785,46.7006654,Saleh Al-Rajhi mosquee,mosques
24.7730061,46.6908484,Al Qhadi Grand Mosque,mosques
24.6790661,46.6808623,Al Fadda Mosque,mosques
24.5831129,46.7740097,Al-Bawardi Grand Mosque,mosques
24.7549294,46.7268766,Riyadh Hospital %D9%85%D8%B3%D8%AA%D8%B4%D9%81%D9%,hospitals
24.8012016,46.6542856,Kingdom Hospital,hospitals
24.8006125,46.6278968,Saudi German Hospital Riyadh - SGH,hospitals
24.6061034,46.6410576,King Salman Hospital,hospitals
24.6798641,46.6873693,%D9%85%D8%B3%D8%AA%D8%B4%D9%81%D9%89 %D8%A7%D8%B3 ,hospitals
24.6710498,46.6767261,King Faisal Specialist Hospital %26 Research Centr,hospitals
24.7104427,46.7920081,Prince Mohammed Bin Abdulaziz Hospital,hospitals
24.7715019,46.7695703,SMC hospital %7C SMC,hospitals
24.7469871,46.6516676,Dallah Hospital %E2%80%93 Al Nakheel %7C %D9%85%D8,hospitals
24.7019037,46.6864243,Dr. Abdul Rahman Al Mishari Hospital - %D9%85%D8%B,hospitals
24.6804579,46.6872662,%D9%85%D8%B3%D8%AA%D8%B4%D9%81%D9%8A%D8%A7%D8%AA S,hospitals
24.672413,46.6903078,Green Crescent Hospital,hospitals
24.6938745,46.7729306,Hayat National Hospital,hospitals
24.6606982,46.7189862,KAUH,hospitals
24.8369436,46.7231604,King Abdullah bin Abdulaziz University Hospital,hospitals
24.6924151,46.7738572,Hayat National Hospital - Riyadh - New Building,hospitals
24.6191202,46.7292701,Al Falah Hospital,hospitals
24.6996466,46.6898833,Elite Hospital,hospitals
24.675477,46.6807298,%D8%B5%D9%8A%D8%AF%D9%84%D9%8A%D8%A9 %D8%AF%D8%A7%,pharmacies
24.6575058,46.7008068,Green Health Pharmacy 01,pharmacies
24.6176875,46.7544375,Nahdi Pharmacy,pharmacies
24.7227283,46.7760218,Nahdi Pharmacy 7781,pharmacies
24.8301818,46.590102,Sama pharmacy,pharmacies
24.7556875,46.6301875,Aster Pharmacy - Riyadh Park l %D8%B5%D9%8A%D8%AF%,pharmacies
24.7038722,46.705767,Dar Al Arab Pharmacy,pharmacies
24.7165987,46.681626,Lemon Pharmacy %7C %D8%B5%D9%8A%D8%AF%D9%84%D9%8A%,pharmacies
24.6784411,46.7115834,Wasfa Pharmacy Al Wizarat,pharmacies
24.6689903,46.713438,ZAHRATH Al SALAH PHARMACY 16%F0%9F%91%A8%F0%9F%8F%,pharmacies
24.6747324,46.6658351,United Pharmacy - %D8%B5%D9%8A%D8%AF%D9%84%D9%8A%D,pharmacies
24.672737,46.708458,Nahdi pharmacy %7C %D8%B5%D9%8A%D8%AF%D9%84%D9%8A%,pharmacies
24.758042,46.717539,Nahdi pharmacy %7C %D8%B5%D9%8A%D8%AF%D9%84%D9%8A%,pharmacies
24.6794442,46.7279497,Al Malaz National Pharmacy,pharmacies
24.638003,46.716863,%D8%B5%D9%8A%D8%AF%D9%84%D9%8A%D8%A9 %D9%84%D9%8A%,pharmacies
24.6734375,46.7488125,Innova pharmacy %7C %D8%B5%D9%8A%D8%AF%D9%84%D9%8A,pharmacies
24.7417338,46.752026,Nahdi Pharmacy,pharmacies
24.742244,46.673165,Nahdi pharmacy %7C %D8%B5%D9%8A%D8%AF%D9%84%D9%8A%,pharmacies
24.71663,46.683173,Nahdi pharmacy %7C %D8%B5%D9%8A%D8%AF%D9%84%D9%8A%,pharmacies
24.69441,46.711441,Nahdi pharmacy %7C %D8%B5%D9%8A%D8%AF%D9%84%D9%8A%,pharmacies
24.8006392,46.6283094,Saudi German Hospital Pharmacy,pharmacies
24.677639,46.727115,Nahdi pharmacy %7C %D8%B5%D9%8A%D8%AF%D9%84%D9%8A%,pharmacies
24.7881685,46.6503845,United Pharmacy - %D8%B5%D9%8A%D8%AF%D9%84%D9%8A%D,pharmacies
24.7765278,46.6575833,Zahrat Al Rawdah Pharmacy 65 %D8%B5%D9%8A%D8%AF%D9,pharmacies
24.7156277,46.679533,%D8%B5%D9%8A%D8%AF%D9%84%D9%8A%D8%A9 %D8%A2%D8%AF%,pharmacies
24.6874011,46.7503051,Purity Corner Pharmacy,pharmacies
24.8126685,46.6679073,Aster Pharmacy - Al Yasmin %7C %D8%B5%D9%8A%D8%AF%,pharmacies
24.7299166,46.7670575,United Pharmacy - %D8%B5%D9%8A%D8%AF%D9%84%D9%8A%D,pharmacies
24.762888,46.70298,%D8%B5%D9%8A%D8%AF%D9%84%D9%8A%D8%A9 %D8%A7%D9%84%,pharmacies
24.7629093,46.7474622,Nahdi Pharmacy,pharmacies
24.6789375,46.7279375,Innova pharmacy %7C %D8%B5%D9%8A%D8%AF%D9%84%D9%8A,pharmacies
24.71007,46.675883,Lemon Pharmacy %7C %D8%B5%D9%8A%D8%AF%D9%84%D9%8A%,pharmacies
24.7275573,46.688958,Lemon Pharmacy %7C %D8%B5%D9%8A%D8%AF%D9%84%D9%8A%,pharmacies
24.637963,46.7088149,United Pharmacy - %D8%B5%D9%8A%D8%AF%D9%84%D9%8A%D,pharmacies
24.7013477,46.6751209,Innova pharmacy %7C %D8%B5%D9%8A%D8%AF%D9%84%D9%8A,pharmacies
24.7105684,46.6140476,United Pharmacy - %D8%B5%D9%8A%D8%AF%D9%84%D9%8A%D,pharmacies
24.799528,46.665083,Al-Dawaa Pharmacy,pharmacies
24.7811069,46.7734487,United Pharmacy - %D8%B5%D9%8A%D8%AF%D9%84%D9%8A%D,pharmacies
24.8656944,46.6205529,Shams Pharmacy,pharmacies
24.747586,46.679365,Nahdi pharmacy %7C %D8%B5%D9%8A%D8%AF%D9%84%D9%8A%,pharmacies
24.6179392,46.7003889,Best Care Pharmacy %D8%B5%D9%8A%D8%AF%D9%84%D9%8A%,pharmacies
24.761905,46.675829,Nahdi pharmacy %7C %D8%B5%D9%8A%D8%AF%D9%84%D9%8A%,pharmacies
24.7360919,46.6763503,Al-jazea pharmacy 21,pharmacies
24.7624038,46.7627781,INNOVA PHARMACY,pharmacies
24.78919,46.632546,Nahdi pharmacy %7C %D8%B5%D9%8A%D8%AF%D9%84%D9%8A%,pharmacies
24.704795,46.6793103,Lemon pharmacy,pharmacies
24.6810625,46.6870625,Dorat Lemon Pharmacy t3 smch,pharmacies
24.7749375,46.7265625,Nahdi pharmacy %7C %D8%B5%D9%8A%D8%AF%D9%84%D9%8A%,pharmacies
24.692383,46.6049464,Kunooz Pharmacy IRQAH -2,pharmacies
24.7376412,46.6657738,Orange pharmacy 401,pharmacies
24.7099151,46.6668878,Nahdi pharmacy %7C %D8%B5%D9%8A%D8%AF%D9%84%D9%8A%,pharmacies
24.6781671,46.7347807,Al-Dawaa Pharmacy,pharmacies
24.7850325,46.6516225,SEK International School Riyadh,schools
24.7574373,46.655392,"One World International School - Olaya, Riyadh",schools
24.7690555,46.6722412,Dome International Schools,schools
24.698269,46.7096514,Riyadh International School,schools
24.8006695,46.7466508,Reigate Grammar School Riyadh,schools
24.7552241,46.6601655,Delta Schools - Al Muruj Branch,schools
24.7885125,46.7205156,Manarat Al Riyadh School,schools
24.7916491,46.6579954,Kingdom International Schools,schools
24.6583445,46.6917818,Riyadh Schools,schools
24.6933145,46.5738793,Riyadh Schools Boys Misk City,schools
24.798135,46.7096735,Multinational School Riyadh,schools
24.8474708,46.6346445,American International School - Riyadh,schools
24.6968578,46.7449872,Khaled International Schools,schools
24.7048195,46.6181129,Beech Hall School Riyadh,schools
24.761925,46.5745858,King%27s College Riyadh,schools
24.6660275,46.7436318,Al Yasmin International School,schools
24.6420811,46.657371,Al Oruba International school,schools
24.8140574,46.643558,Aldenham Prep School %D8%8C %D9%85%D8%AF%D8%B1%D8%,schools
24.7247629,46.6853771,Horizon International School,schools
24.8293583,46.7358438,Modern Global International Schools,schools
24.68411,46.6989078,Britus International School - Al Olaya,schools
24.7957684,46.6864961,Abdulaziz International School - Al Wadi,schools
24.804697,46.7345759,%D9%85%D8%AF%D8%B1%D8%B3%D8%A9 %D8%A7%D9%84%D8%AD%,schools
24.7915524,46.7298648,British International School Riyadh Al Hamra Campu,schools
24.7048996,46.7137345,Abdulaziz International Schools %E2%80%93 Al-Sulai,schools
24.686085,46.7254527,Al Alameen International School,schools
24.7608232,46.7203125,Rowad AlKhaleej International School in Riyadh,schools
24.7941394,46.6501883,Yaschools,schools
24.7557917,46.7038338,Al-Rowad International Schools,schools
24.6950163,46.7083297,Al Taj International School,schools
24.761246,46.6273133,Downe House Riyadh,schools
24.6418412,46.705725,Qimam El Hayat International School,schools
24.641438,46.6990989,Alnoor International School - KG Section,schools
24.6830157,46.6840242,The Learning Caravan International School,schools
24.7461943,46.7027661,Dream International Schools,schools
24.6260064,46.7531129,MODERN INTERNATIONAL SCHOOL,schools
24.7200528,46.6814255,Education International School,schools
24.7801806,46.7347423,EtonHouse International School Granada,schools
24.7072947,46.7470319,Madinat Al-Oloum International Schools,schools
24.6766599,46.7337015,DUNES INTERNATIONAL SCHOOL RIYADH,schools
24.6411624,46.6962936,Alnoor International Schools,schools
24.8104123,46.6051203,Dome International Schools,schools
24.7644388,46.6627295,Middle East International School - New Building,schools
24.7842567,46.7447529,Alamjad International School,schools
24.6612518,46.7016247,Education Gate International School Almurabba,schools
24.6777356,46.7193183,%D9%85%D8%AF%D8%A7%D8%B1%D8%B3 %D8%A7%D9%84%D8%B5%,schools
24.7748575,46.6964614,Al Faris International School,schools
24.7634211,46.6857707,Mastery International School,schools
24.6518281,46.6868212,Pakistan International School Riyadh,schools
24.7762036,46.7361164,Riyadh Najed Schools,schools
24.6551349,46.7259988,"International Indian School, Riyadh %28 Girl%27s S",schools
24.7069766,46.69636,New Middle East International School,schools
24.8031766,46.6596777,"Swedish School, Riyadh",schools
24.7013729,46.6565172,Pakistan International School English Section %28P,schools
24.7486585,46.6760744,GEMS American International School Riyadh %28GAISR,schools
24.7408096,46.6636616,International Philippines School in Riyadh,schools
24.7018383,46.7103773,Wisdom International School - American Program %D9,schools
24.7428814,46.6894118,%D9%85%D8%AF%D8%B1%D8%B3%D8%A9 %D8%A7%D9%84%D8%B5%,schools
24.6994576,46.6987697,Second Philippine International School,schools
24.6089153,46.7012577,Sri Lankan International School,schools
24.751482,46.614759,%D9%85%D8%AF%D8%A7%D8%B1%D8%B3 %D8%B3%D8%B9%D9%88%,schools
24.6661611,46.7089698,Third Jawahir Al-Riyadh International School,schools
24.6834421,46.6196985,King Faisal School,schools
24.6927165,46.6958126,Learning Oasis International School,schools
24.7663096,46.6740421,Anwar Al-Taleem Interntional School,schools
24.6937069,46.7474853,%D9%85%D8%AF%D8%A7%D8%B1%D8%B3 %D8%AC%D8%B3%D9%88%,schools
24.7301902,46.5999995,Advanced Learning Schools,schools
24.7084865,46.6910553,Al Rissalah International Schools,schools
24.7503852,46.8144849,Modern Middle East International School,schools
24.6027263,46.6804215,Modern Education International Schools,schools
24.6826363,46.5699233,Richmond schools,schools
24.7031459,46.6428044,Makers Learning School International -%E2%80%8E %D,schools
24.7242494,46.6828231,Al-Irfan International School,schools
24.6831446,46.6959857,Elite International School,schools
24.6927541,46.6066503,%D9%85%D8%AF%D8%A7%D8%B1%D8%B3 %D8%A7%D9%84%D8%A7%,schools
24.691349,46.7057876,Geniuses-of-knowledge-International-Schools,schools
24.6919301,46.6479553,Omniat Al-Oloom International School,schools
24.6980792,46.6958932,Sands International School,schools
24.7492218,46.8009796,Alfarabi International School,schools
24.7567428,46.7042315,Al Rowad-international Schools Girls section,schools
24.6757325,46.686795,Wahat Al-Ula International Schools,schools
24.682997,46.67225,Jana-Dan International School,schools
24.6736745,46.7204718,Jawahir Al Riyadh International School,schools
24.7035673,46.7119126,Nour Al Maaref International School,schools
24.7492263,46.7033318,Sinwan International Schools,schools
24.6840477,46.6896106,Riyad Bank,banks
24.7106055,46.6927971,Riyad Bank,banks
24.7924131,46.6309645,Riyad Bank,banks
24.6558,46.7131,Riyad Bank ATM,banks
24.6491403,46.7153548,Riyad Bank,banks
24.76956,46.6899042,Riyad Bank,banks
24.7468125,46.6154375,Riyad Bank Private Banking Centre,banks
24.6711875,46.7324375,Riyad Bank,banks
24.6876,46.7178,Riyad Bank ATM,banks
24.7363662,46.6590582,Riyadh Bank,banks
24.6691,46.7228,Riyad Bank ATM,banks
24.7364357,46.6590385,%D8%A8%D9%86%D9%83 %D8%A7%D9%84%D8%B1%D9%8A%D8%A7%,banks
24.7902192,46.6575185,Riyad Bank,banks
24.6900989,46.685071,BNP Paribas Investment Company KSA,banks
24.672346,46.700516,Riyad Bank ATM,banks
24.6527,46.7134,Riyad Bank ATM,banks
24.842524,46.72238,Riyad Bank,banks
24.7311382,46.6700814,Bank of America,banks
24.6646646,46.7136756,Riyad Bank ATM,banks
24.687006,46.7129713,Riyad Bank ATM,banks
24.8173125,46.6450625,Riyad Bank,banks
24.690136,46.6849561,SMBC Advisory Services Saudi Arabia LLC,banks
24.7142948,46.6340329,Riyad Bank,banks
24.68726,46.70321,Riyad Bank ATM,banks
24.68736,46.70236,Riyad Bank ATM,banks
24.743893,46.669009,The Saudi Investment Bank,banks
24.6968815,46.6822496,Riyad Capital Wealth Management,banks
24.713771,46.796029,The Saudi Investment Bank,banks
24.6969505,46.6820939,D360 bank,banks
24.7576477,46.6531128,HSBC Saudi Arabia,banks
24.7335586,46.6789016,Riyad Capital,banks
24.6844,46.710517,The Saudi Investment Bank ATM,banks
24.6026302,46.1264503,Riyad Bank,banks
24.759956,46.695693,The Saudi Investment Bank,banks
24.691332,46.670222,The Saudi Investment Bank,banks
24.8225297,46.6170572,SAB Tower %E2%80%93 Head Office,banks
24.730177,46.687918,The Saudi Investment Bank,banks
24.6901027,46.6851245,SAB %D8%A7%D9%84%D8%A3%D9%88%D9%84%E2%80%AD,banks
24.6916039,46.6817849,National Bank of Eygpt - Riyadh Branch %D8%A7%D9%8,banks
24.7654824,46.6593402,Riyad Bank,banks
24.5433006,46.7686731,ROCKSHIELD GYM RIYADH,gyms
24.738914,46.6918377,Jeem Gym,gyms
24.801252,46.6470643,Hala Fitness,gyms
24.8358125,46.7375625,GymNation Qurtubah Men%27s %7C Best Gym in Riyadh,gyms
24.686046,46.675327,Body Masters Premium %7C %D8%A8%D9%88%D8%AF%D9%8A ,gyms
24.6996239,46.6185945,Focus fitness,gyms
24.6854741,46.689634,Nexfit KSA Female,gyms
24.7638156,46.7467276,GymNation Deem Plaza Men%27s %7C Best Gym in Riyad,gyms
24.7847309,46.7474098,PureGym Man Riyadh Al Hamra %7C %D8%A8%D9%8A%D9%88,gyms
24.6424204,46.7182988,Powerlife Gym,gyms
24.7793724,46.8108008,Fitness Power Gym,gyms
24.6406375,46.7173924,Xtreme Fitness,gyms
24.7105564,46.6675077,Tribus,gyms
24.8360406,46.7371112,GymNation Qurtubah Ladies %7C Best Ladies Gym in R,gyms
24.7591585,46.6061342,Train Way,gyms
24.7010053,46.8326746,PureGym Man Riyadh AS Saadah %7C %D8%A8%D9%8A%D9%8,gyms
24.7665958,46.6923246,%D8%B9%D8%A7%D9%84%D9%85 %D8%A7%D9%84%D9%84%D9%8A%,gyms
24.6049332,46.7324794,PureGym Man Riyadh Al Mansourah %7C %D8%A8%D9%8A%D,gyms
24.6842058,46.6880192,HCare GYM at Holiday Inn Al Qasr Hotel,gyms
24.7248589,46.6763911,Fast Fit EMS - Al Wurud Branch Ladies %26 Gents,gyms
24.6817111,46.7114601,Strong Gym,gyms
24.7470703,46.7240066,Fast Fit,gyms
24.7447952,46.7239963,J. F. REVOLUTION EMS Justfit Fitness,gyms
24.6821564,46.6769132,Muscle Gym,gyms
24.6827308,46.6717813,Arena Women Al Mathar,gyms
24.8219376,46.6416668,WILD Gym Studio,gyms
24.8173004,46.7791083,"PureGym Men in Al Munsiyah, Riyadh",gyms
24.7008803,46.676576,UFC gym,gyms
24.7874863,46.6465603,PureGym Woman Riyadh As Sahafa,gyms
24.6673758,46.6920535,Palms Fitness Club,gyms
24.6674452,46.6830003,N2 Fitness,gyms
24.6190553,46.5338881,Fitness Power Gym,gyms
24.6791875,46.7201875,iN2Fitness - Al Malaz Men,gyms
24.667228,46.682912,iN2Fitness - Al Mutamarat Men,gyms
24.818236,46.6870917,Fast Fit EMS - Al Narjis Branch Ladies %26 Gents,gyms
24.7162943,46.7657922,BFIT Rayan Men%27s,gyms
24.8050221,46.6607682,Power Square,gyms
24.7416523,46.6044028,Zad Fitness %D8%B2%D8%A7%D8%AF %D8%A7%D9%84%D9%84%,gyms
24.7808979,46.599012,Armonia Gym %26 Spa,gyms
24.750845,46.6125987,Almultaka Ladies Center Fitness,gyms
24.7368982,46.7613379,FIT FOREVER FITNESS,gyms
24.7013797,46.6799163,Spectrum Wellness For Women,gyms
24.6842506,46.7038894,Fitness Days,gyms
24.6410111,46.7164424,Gym appolo dimora,gyms
24.7627529,46.6238803,Oxygen GYM,gyms
24.7145969,46.6714206,%D9%88%D9%82%D8%AA %D8%A7%D9%84%D9%84%D9%8A%D8%A7%,gyms
24.8289512,46.6827251,Real Life Gym,gyms
24.8257501,46.6528597,%D9%88%D9%82%D8%AA %D8%A7%D9%84%D9%84%D9%8A%D8%A7%,gyms
24.808376,46.735236,Spectrum Wellness For Women,gyms
24.6557535,46.7086529,Country Club Fitness,gyms
24.7025381,46.7010874,UFC gym,gyms
24.6983856,46.6824184,Fit Dose,gyms
24.6756065,46.6294526,TAG POD,gyms
24.8230964,46.6039896,GymTech - Men,gyms
24.7424612,46.6449178,Optimo Nakheel - Men,gyms
24.6940316,46.7276754,Body Masters Premium%7C%D8%A8%D9%88%D8%AF%D9%8A %D,gyms
24.8292443,46.5711271,GymTech - Men,gyms
24.5772432,46.7496055,PureGym Woman Riyadh Al Aziziyah %7C %D8%A8%D9%8A%,gyms
24.8039778,46.6536821,PureGym Man Riyadh Al Yasmin,gyms
24.7808688,46.7343854,B-it fitness,gyms
24.7085985,46.7499967,PureGym Woman Riyadh Al Rabwah %7C %D8%A8%D9%8A%D9,gyms
24.6237702,46.7530978,B-IT Fitness Al-Khalidiyyah,gyms
24.7377259,46.6828059,iN2Fitness - Sahara Mall Men,gyms
24.7786332,46.7506087,PureGym Woman Riyadh Al Hamra %7C %D8%A8%D9%8A%D9%,gyms
24.8774572,46.6156065,SIX PAQ GYM %D9%86%D8%A7%D8%AF%D9%8A %D8%A7%D9%84%,gyms
24.694021,46.727324,Body Motions %7C %D8%A8%D9%88%D8%AF%D9%8A %D9%85%D,gyms
24.7742342,46.7030917,Fitonia,gyms
24.6741704,46.6610198,Gold%27s Gym ladies,gyms
24.7798071,46.5872576,Salt Gym,gyms
24.678482,46.6313046,CORE Social Wellness Club,gyms
24.68316,46.6728141,9ROUND Men,gyms
24.7535087,46.7840572,B-IT fitness,gyms
24.7893887,46.6798836,Flite Freerun,gyms
24.7794948,46.7128758,G-FIT GYM,gyms
24.7206258,46.6409524,%D9%88%D9%82%D8%AA %D8%A7%D9%84%D9%84%D9%8A%D8%A7%,gyms
24.6663657,46.7371594,King Abdullah Park,parks
24.6200404,46.7094679,Salam Park,parks
24.680487,46.6825655,Al-Olaya Park,parks
24.6435402,46.7099919,King Abdul Aziz National Park,parks
24.731698,46.7755667,Rawdah Park,parks
24.3860311,46.8899804,Hair Parks and Lakes,parks
24.6393715,46.7090962,Al Futah Park,parks
24.6452619,46.7128468,Al Watan Park,parks
24.6910317,46.7820208,Muhammad Ibn Al Qassim Park,parks
